Kindly copy this dataset in excel!!!,,,,,,,,,,,,,
,,,,,,,,,,,,,
Transaction ID,Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
4374798,Kohl's,1189833,21-03-2021,West,California,Los Angeles,Women's Street Footwear,45,650,29250,11700,0.4,Outlet
7778468,Kohl's,1189833,22-03-2021,West,California,Los Angeles,Women's Athletic Footwear,45,550,24750,8662.5,0.35,Outlet
7418310,Kohl's,1189833,23-03-2021,West,California,Los Angeles,Men's Apparel,50,425,21250,11687.5,0.55,Outlet
9261447,Kohl's,1189833,06-04-2021,West,California,Los Angeles,Women's Apparel,45,625,28125,5625,0.2,Outlet
2321628,Kohl's,1189833,07-04-2021,West,California,Los Angeles,Men's Street Footwear,45,800,36000,14400,0.4,Outlet
3020787,Kohl's,1189833,08-04-2021,West,California,Los Angeles,Men's Athletic Footwear,50,600,30000,7500,0.25,Outlet
4675591,Kohl's,1189833,09-04-2021,West,California,Los Angeles,Women's Street Footwear,50,625,31250,12500,0.4,Outlet
7536272,Kohl's,1189833,10-04-2021,West,California,Los Angeles,Women's Athletic Footwear,45,525,23625,8268.75,0.35,Outlet
1924981,Kohl's,1189833,11-04-2021,West,California,Los Angeles,Men's Apparel,50,425,21250,11687.5,0.55,Outlet
6524884,Kohl's,1189833,12-04-2021,West,California,Los Angeles,Women's Apparel,65,600,39000,7800,0.2,Outlet
3075184,Kohl's,1189833,13-04-2021,West,California,Los Angeles,Men's Street Footwear,45,800,36000,14400,0.4,Outlet
1399430,Kohl's,1189833,14-04-2021,West,California,Los Angeles,Men's Athletic Footwear,50,650,32500,8125,0.25,Outlet
9710089,Kohl's,1189833,15-04-2021,West,California,Los Angeles,Women's Street Footwear,50,650,32500,13000,0.4,Outlet
9226231,Kohl's,1189833,16-04-2021,West,California,Los Angeles,Women's Athletic Footwear,45,550,24750,8662.5,0.35,Outlet
5467023,Kohl's,1189833,17-04-2021,West,California,Los Angeles,Men's Apparel,50,450,22500,12375,0.55,Outlet
5915605,Kohl's,1189833,18-04-2021,West,California,Los Angeles,Women's Apparel,65,625,40625,8125,0.2,Outlet
4617687,Kohl's,1189833,19-04-2021,West,California,Los Angeles,Men's Street Footwear,45,900,40500,16200,0.4,Outlet
8987557,Kohl's,1189833,20-04-2021,West,California,Los Angeles,Men's Athletic Footwear,50,750,37500,9375,0.25,Outlet
5842328,Kohl's,1189833,21-04-2021,West,California,Los Angeles,Women's Street Footwear,50,750,37500,15000,0.4,Outlet
8617917,Kohl's,1189833,22-04-2021,West,California,Los Angeles,Women's Athletic Footwear,45,625,28125,9843.75,0.35,Outlet
5164099,Kohl's,1189833,23-04-2021,West,California,Los Angeles,Men's Apparel,50,500,25000,13750,0.55,Outlet
8478616,Kohl's,1189833,24-04-2021,West,California,Los Angeles,Women's Apparel,65,800,52000,10400,0.2,Outlet
4802580,Kohl's,1189833,25-04-2021,West,California,Los Angeles,Men's Street Footwear,45,950,42750,17100,0.4,Outlet
9521527,Kohl's,1189833,26-04-2021,West,California,Los Angeles,Men's Athletic Footwear,50,800,40000,10000,0.25,Outlet
1960989,Kohl's,1189833,27-04-2021,West,California,Los Angeles,Women's Street Footwear,50,750,37500,15000,0.4,Outlet
3699564,Kohl's,1189833,28-04-2021,West,California,Los Angeles,Women's Athletic Footwear,45,650,29250,10237.5,0.35,Outlet
7694397,Kohl's,1189833,29-04-2021,West,California,Los Angeles,Men's Apparel,50,700,35000,19250,0.55,Outlet
4834636,Kohl's,1189833,30-04-2021,West,California,Los Angeles,Women's Apparel,65,700,45500,9100,0.2,Outlet
1847270,Kohl's,1189833,01-05-2021,West,California,Los Angeles,Men's Street Footwear,50,900,45000,18000,0.4,Outlet
7377813,Kohl's,1189833,02-05-2021,West,California,Los Angeles,Men's Athletic Footwear,55,850,46750,11687.5,0.25,Outlet
1891533,Kohl's,1189833,03-05-2021,West,California,Los Angeles,Women's Street Footwear,50,725,36250,14500,0.4,Outlet
4264000,Kohl's,1189833,04-05-2021,West,California,Los Angeles,Women's Athletic Footwear,50,675,33750,11812.5,0.35,Outlet
8960621,Kohl's,1189833,05-05-2021,West,California,Los Angeles,Men's Apparel,60,675,40500,22275,0.55,Outlet
6771498,Kohl's,1189833,06-05-2021,West,California,Los Angeles,Women's Apparel,65,650,42250,8450,0.2,Outlet
4385451,Kohl's,1189833,07-05-2021,West,California,Los Angeles,Men's Street Footwear,50,850,42500,17000,0.4,Outlet
4693823,Kohl's,1189833,08-05-2021,West,California,Los Angeles,Men's Athletic Footwear,55,850,46750,11687.5,0.25,Outlet
3333177,Kohl's,1189833,09-05-2021,West,California,Los Angeles,Women's Street Footwear,50,700,35000,14000,0.4,Outlet
1547953,Kohl's,1189833,10-05-2021,West,California,Los Angeles,Women's Athletic Footwear,50,650,32500,11375,0.35,Outlet
2090289,Kohl's,1189833,11-05-2021,West,California,Los Angeles,Men's Apparel,60,650,39000,21450,0.55,Outlet
3823679,Kohl's,1189833,12-05-2021,West,California,Los Angeles,Women's Apparel,65,700,45500,9100,0.2,Outlet
6875668,Kohl's,1189833,13-05-2021,West,California,Los Angeles,Men's Street Footwear,50,800,40000,16000,0.4,Outlet
7693473,Kohl's,1189833,14-05-2021,West,California,Los Angeles,Men's Athletic Footwear,55,800,44000,11000,0.25,Outlet
1979396,Kohl's,1189833,15-05-2021,West,California,Los Angeles,Women's Street Footwear,50,650,32500,13000,0.4,Outlet
4669065,Kohl's,1189833,16-05-2021,West,California,Los Angeles,Women's Athletic Footwear,50,625,31250,10937.5,0.35,Outlet
8639742,Kohl's,1189833,17-05-2021,West,California,Los Angeles,Men's Apparel,60,600,36000,19800,0.55,Outlet
4396633,Kohl's,1189833,18-05-2021,West,California,Los Angeles,Women's Apparel,65,650,42250,8450,0.2,Outlet
2775696,Kohl's,1189833,19-05-2021,West,California,Los Angeles,Men's Street Footwear,50,825,41250,16500,0.4,Outlet
7509227,Kohl's,1189833,20-05-2021,West,California,Los Angeles,Men's Athletic Footwear,55,825,45375,11343.75,0.25,Outlet
3021301,Kohl's,1189833,21-05-2021,West,California,Los Angeles,Women's Street Footwear,50,675,33750,13500,0.4,Outlet
2969785,Kohl's,1189833,22-05-2021,West,California,Los Angeles,Women's Athletic Footwear,50,650,32500,11375,0.35,Outlet
2418221,Kohl's,1189833,23-05-2021,West,California,Los Angeles,Men's Apparel,60,600,36000,19800,0.55,Outlet
2532497,Kohl's,1189833,24-05-2021,West,California,Los Angeles,Women's Apparel,65,700,45500,9100,0.2,Outlet
6548412,Kohl's,1189833,25-05-2021,West,California,Los Angeles,Men's Street Footwear,50,900,45000,18000,0.4,Outlet
6470431,Kohl's,1189833,26-05-2021,West,California,Los Angeles,Men's Athletic Footwear,55,900,49500,12375,0.25,Outlet
3767545,Kohl's,1189833,27-05-2021,West,California,Los Angeles,Women's Street Footwear,50,700,35000,14000,0.4,Outlet
2157511,Kohl's,1189833,28-05-2021,West,California,Los Angeles,Women's Athletic Footwear,50,700,35000,12250,0.35,Outlet
9484447,Kohl's,1189833,29-05-2021,West,California,Los Angeles,Men's Apparel,60,625,37500,20625,0.55,Outlet
3466810,Kohl's,1189833,30-05-2021,West,California,Los Angeles,Women's Apparel,65,725,47125,9425,0.2,Outlet
1737564,Foot Locker,1185732,31-05-2021,West,California,Los Angeles,Men's Street Footwear,45,475,21375,8550,0.4,Outlet
3260012,Foot Locker,1185732,01-06-2021,West,California,Los Angeles,Men's Athletic Footwear,45,275,12375,4331.25,0.35,Outlet
8407435,Foot Locker,1185732,02-06-2021,West,California,Los Angeles,Women's Street Footwear,35,275,9625,3368.75,0.35,Outlet
8013819,Foot Locker,1185732,03-06-2021,West,California,Los Angeles,Women's Athletic Footwear,40,125,5000,2000,0.4,Outlet
3511878,Foot Locker,1185732,04-06-2021,Midwest,Illinois,Chicago,Men's Apparel,55,175,9625,3368.75,0.35,Outlet
3151564,Foot Locker,1185732,05-06-2021,Midwest,Illinois,Chicago,Women's Apparel,45,275,12375,6187.5,0.5,Outlet
4496696,Foot Locker,1185732,06-06-2021,Midwest,Illinois,Chicago,Men's Street Footwear,45,525,23625,9450,0.4,Outlet
2313372,Foot Locker,1185732,07-06-2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,45,175,7875,2756.25,0.35,Outlet
4473749,Foot Locker,1185732,08-06-2021,Midwest,Illinois,Chicago,Women's Street Footwear,35,225,7875,2756.25,0.35,Outlet
2442832,Foot Locker,1185732,09-06-2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,40,100,4000,1600,0.4,Outlet
1564100,Foot Locker,1185732,10-06-2021,Midwest,Illinois,Chicago,Men's Apparel,55,175,9625,3368.75,0.35,Outlet
6329123,Foot Locker,1185732,11-06-2021,Midwest,Illinois,Chicago,Women's Apparel,45,275,12375,6187.5,0.5,Outlet
1646119,Foot Locker,1185732,12-06-2021,Midwest,Illinois,Chicago,Men's Street Footwear,50,495,24750,9900,0.4,Outlet
4658453,Foot Locker,1185732,13-06-2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,50,200,10000,3500,0.35,Outlet
1193766,Foot Locker,1185732,14-06-2021,Midwest,Illinois,Chicago,Women's Street Footwear,40,225,9000,3150,0.35,Outlet
1080570,Foot Locker,1185732,15-06-2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,45,75,3375,1350,0.4,Outlet
2138485,Foot Locker,1185732,16-06-2021,Midwest,Illinois,Chicago,Men's Apparel,60,125,7500,2625,0.35,Outlet
9857555,Foot Locker,1185732,17-06-2021,Midwest,Illinois,Chicago,Women's Apparel,50,225,11250,5625,0.5,Outlet
7387234,Foot Locker,1185732,18-06-2021,Midwest,Illinois,Chicago,Men's Street Footwear,50,450,22500,9000,0.4,Outlet
6370380,Foot Locker,1185732,19-06-2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,50,150,7500,2625,0.35,Outlet
1523008,Foot Locker,1185732,20-06-2021,Midwest,Illinois,Chicago,Women's Street Footwear,40,150,6000,2100,0.35,Outlet
9551397,Foot Locker,1185732,21-06-2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,45,75,3375,1350,0.4,Outlet
7709730,Foot Locker,1185732,22-06-2021,Midwest,Illinois,Chicago,Men's Apparel,60,100,6000,2100,0.35,Outlet
8734740,Foot Locker,1185732,23-06-2021,Midwest,Illinois,Chicago,Women's Apparel,50,225,11250,5625,0.5,Outlet
4051318,Foot Locker,1185732,24-06-2021,Midwest,Illinois,Chicago,Men's Street Footwear,60,495,29700,11880,0.4,Outlet
6309758,Foot Locker,1185732,25-06-2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,55,200,11000,3850,0.35,Outlet
5897819,Foot Locker,1185732,26-06-2021,Midwest,Illinois,Chicago,Women's Street Footwear,50,175,8750,3062.5,0.35,Outlet
6547246,Foot Locker,1185732,27-06-2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,50,100,5000,2000,0.4,Outlet
2693460,Foot Locker,1185732,28-06-2021,Midwest,Illinois,Chicago,Men's Apparel,60,125,7500,2625,0.35,Outlet
1522027,Foot Locker,1185732,29-06-2021,Midwest,Illinois,Chicago,Women's Apparel,65,250,16250,8125,0.5,Outlet
7944616,Foot Locker,1185732,30-06-2021,Midwest,Illinois,Chicago,Men's Street Footwear,50,500,25000,10000,0.4,Outlet
6158790,Foot Locker,1185732,01-07-2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,45,250,11250,3937.5,0.35,Outlet
2524760,Foot Locker,1185732,02-07-2021,Midwest,Illinois,Chicago,Women's Street Footwear,40,200,8000,2800,0.35,Outlet
5501552,Foot Locker,1185732,03-07-2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,40,175,7000,2800,0.4,Outlet
2479572,Foot Locker,1185732,04-07-2021,Midwest,Illinois,Chicago,Men's Apparel,50,175,8750,3062.5,0.35,Outlet
5496907,Foot Locker,1185732,05-07-2021,Midwest,Illinois,Chicago,Women's Apparel,55,350,19250,9625,0.5,Outlet
5274534,Foot Locker,1185732,06-07-2021,Midwest,Illinois,Chicago,Men's Street Footwear,50,575,28750,11500,0.4,Outlet
1769370,Foot Locker,1185732,07-07-2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,45,325,14625,5118.75,0.35,Outlet
2373024,Foot Locker,1185732,08-07-2021,Midwest,Illinois,Chicago,Women's Street Footwear,40,250,10000,3500,0.35,Outlet
3506384,Foot Locker,1185732,09-07-2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,40,200,8000,3200,0.4,Outlet
4205827,Foot Locker,1185732,10-07-2021,Midwest,Illinois,Chicago,Men's Apparel,50,225,11250,3937.5,0.35,Outlet
9447642,Foot Locker,1185732,11-07-2021,Midwest,Illinois,Chicago,Women's Apparel,55,400,22000,11000,0.5,Outlet
7071098,Foot Locker,1185732,12-07-2021,Midwest,Illinois,Chicago,Men's Street Footwear,50,550,27500,11000,0.4,Outlet
1860774,Foot Locker,1185732,13-07-2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,45,325,14625,5118.75,0.35,Outlet
8448351,Foot Locker,1185732,14-07-2021,Midwest,Illinois,Chicago,Women's Street Footwear,40,250,10000,3500,0.35,Outlet
6960376,Foot Locker,1185732,15-07-2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,40,225,9000,3600,0.4,Outlet
7450611,Foot Locker,1185732,16-07-2021,Midwest,Illinois,Chicago,Men's Apparel,50,200,10000,3500,0.35,Outlet
7894549,Foot Locker,1185732,17-07-2021,Midwest,Illinois,Chicago,Women's Apparel,55,375,20625,10312.5,0.5,Outlet
6911526,Foot Locker,1185732,18-07-2021,Midwest,Illinois,Chicago,Men's Street Footwear,50,500,25000,10000,0.4,Outlet
5558609,Foot Locker,1185732,19-07-2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,45,300,13500,4725,0.35,Outlet
9160833,Foot Locker,1185732,20-07-2021,Midwest,Illinois,Chicago,Women's Street Footwear,40,200,8000,2800,0.35,Outlet
1345797,Foot Locker,1185732,21-07-2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,40,175,7000,2800,0.4,Outlet
4579723,Foot Locker,1185732,22-07-2021,Midwest,Illinois,Chicago,Men's Apparel,50,175,8750,3062.5,0.35,Outlet
7682308,Foot Locker,1185732,23-07-2021,Midwest,Illinois,Chicago,Women's Apparel,55,250,13750,6875,0.5,Outlet
9871737,Foot Locker,1185732,24-07-2021,Midwest,Illinois,Chicago,Men's Street Footwear,60,425,25500,10200,0.4,Outlet
7568438,Foot Locker,1185732,25-07-2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,50,250,12500,4375,0.35,Outlet
2494383,Foot Locker,1185732,26-07-2021,Midwest,Illinois,Chicago,Women's Street Footwear,50,150,7500,2625,0.35,Outlet
3935874,Foot Locker,1185732,27-07-2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,50,125,6250,2500,0.4,Outlet
4790987,Foot Locker,1185732,28-07-2021,Midwest,Illinois,Chicago,Men's Apparel,60,125,7500,2625,0.35,Outlet
8115871,Foot Locker,1185732,29-07-2021,Midwest,Illinois,Chicago,Women's Apparel,65,250,16250,8125,0.5,Outlet
6360833,Foot Locker,1185732,30-07-2021,Midwest,Illinois,Chicago,Men's Street Footwear,60,400,24000,9600,0.4,Outlet
9255401,Foot Locker,1185732,31-07-2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,50,250,12500,4375,0.35,Outlet
9611165,Foot Locker,1185732,01-08-2021,Midwest,Illinois,Chicago,Women's Street Footwear,50,195,9750,3412.5,0.35,Outlet
4367093,Foot Locker,1185732,02-08-2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,50,175,8750,3500,0.4,Outlet
8137083,Foot Locker,1185732,03-08-2021,Midwest,Illinois,Chicago,Men's Apparel,60,150,9000,3150,0.35,Outlet
1855221,Foot Locker,1185732,04-08-2021,Midwest,Illinois,Chicago,Women's Apparel,65,250,16250,8125,0.5,Outlet
8170941,Foot Locker,1185732,05-08-2021,Midwest,Illinois,Chicago,Men's Street Footwear,60,500,30000,12000,0.4,Outlet
8312220,Foot Locker,1185732,06-08-2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,50,300,15000,5250,0.35,Outlet
7387912,Foot Locker,1185732,07-08-2021,Midwest,Illinois,Chicago,Women's Street Footwear,50,250,12500,4375,0.35,Outlet
4248822,Foot Locker,1185732,08-08-2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,50,200,10000,4000,0.4,Outlet
5636639,Foot Locker,1185732,09-08-2021,Midwest,Illinois,Chicago,Men's Apparel,60,200,12000,4200,0.35,Outlet
6863004,Foot Locker,1185732,10-08-2021,Midwest,Illinois,Chicago,Women's Apparel,65,300,19500,9750,0.5,Outlet
9634794,Sports Direct,1197831,11-08-2021,Midwest,Illinois,Chicago,Men's Street Footwear,20,725,14500,4350,0.3,Outlet
2818105,Sports Direct,1197831,12-08-2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,30,725,21750,6525,0.3,Outlet
7472715,Sports Direct,1197831,13-08-2021,Midwest,Illinois,Chicago,Women's Street Footwear,30,525,15750,4725,0.3,Outlet
1674170,Sports Direct,1197831,14-08-2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,35,525,18375,7350,0.4,Outlet
5619464,Sports Direct,1197831,15-08-2021,South,Texas,Dallas,Men's Apparel,40,375,15000,3750,0.25,Outlet
8200498,Sports Direct,1197831,16-08-2021,South,Texas,Dallas,Women's Apparel,35,525,18375,8268.75,0.45,Outlet
2127897,Sports Direct,1197831,17-08-2021,South,Texas,Dallas,Men's Street Footwear,25,675,16875,5062.5,0.3,Outlet
9873760,Sports Direct,1197831,18-08-2021,South,Texas,Dallas,Men's Athletic Footwear,35,650,22750,6825,0.3,Outlet
3516582,Sports Direct,1197831,19-08-2021,South,Texas,Dallas,Women's Street Footwear,35,475,16625,4987.5,0.3,Outlet
8230045,Sports Direct,1197831,20-08-2021,South,Texas,Dallas,Women's Athletic Footwear,35,425,14875,5950,0.4,Outlet
1576089,Sports Direct,1197831,21-08-2021,South,Texas,Dallas,Men's Apparel,40,300,12000,3000,0.25,Outlet
5403362,Sports Direct,1197831,22-08-2021,South,Texas,Dallas,Women's Apparel,35,500,17500,7875,0.45,Outlet
8770277,Sports Direct,1197831,23-08-2021,South,Texas,Dallas,Men's Street Footwear,30,675,20250,7087.5,0.35,Outlet
8010304,Sports Direct,1197831,24-08-2021,South,Texas,Dallas,Men's Athletic Footwear,40,675,27000,9450,0.35,Outlet
4617593,Sports Direct,1197831,25-08-2021,South,Texas,Dallas,Women's Street Footwear,30,500,15000,5250,0.35,Outlet
6887432,Sports Direct,1197831,26-08-2021,South,Texas,Dallas,Women's Athletic Footwear,35,400,14000,6300,0.45,Outlet
6620913,Sports Direct,1197831,27-08-2021,South,Texas,Dallas,Men's Apparel,40,300,12000,3600,0.3,Outlet
5850375,Sports Direct,1197831,28-08-2021,South,Texas,Dallas,Women's Apparel,35,450,15750,7875,0.5,Outlet
1532034,Sports Direct,1197831,29-08-2021,South,Texas,Dallas,Men's Street Footwear,20,700,14000,4900,0.35,Outlet
1812676,Sports Direct,1197831,30-08-2021,South,Texas,Dallas,Men's Athletic Footwear,30,700,21000,7350,0.35,Outlet
5077221,Sports Direct,1197831,31-08-2021,South,Texas,Dallas,Women's Street Footwear,25,525,13125,4593.75,0.35,Outlet
9515512,Sports Direct,1197831,01-09-2021,South,Texas,Dallas,Women's Athletic Footwear,30,425,12750,5737.5,0.45,Outlet
1201871,Sports Direct,1197831,02-09-2021,South,Texas,Dallas,Men's Apparel,35,325,11375,3412.5,0.3,Outlet
5128837,Sports Direct,1197831,03-09-2021,South,Texas,Dallas,Women's Apparel,30,600,18000,9000,0.5,Outlet
2910617,Sports Direct,1197831,04-09-2021,South,Texas,Dallas,Men's Street Footwear,20,750,15000,5250,0.35,Outlet
8870643,Sports Direct,1197831,05-09-2021,South,Texas,Dallas,Men's Athletic Footwear,30,775,23250,8137.5,0.35,Outlet
2780015,Sports Direct,1197831,06-09-2021,South,Texas,Dallas,Women's Street Footwear,25,625,15625,5468.75,0.35,Outlet
4404290,Sports Direct,1197831,07-09-2021,South,Texas,Dallas,Women's Athletic Footwear,35,550,19250,8662.5,0.45,Outlet
9313670,Sports Direct,1197831,08-09-2021,South,Texas,Dallas,Men's Apparel,50,450,22500,6750,0.3,Outlet
1522006,Sports Direct,1197831,09-09-2021,South,Texas,Dallas,Women's Apparel,45,800,36000,18000,0.5,Outlet
4694597,Sports Direct,1197831,10-09-2021,South,Texas,Dallas,Men's Street Footwear,45,800,36000,12600,0.35,Outlet
5226779,Sports Direct,1197831,11-09-2021,South,Texas,Dallas,Men's Athletic Footwear,50,800,40000,14000,0.35,Outlet
